,generations,privacy_loss
0," PCD contributes to the areole dilution caused by phototherapy in lace plants. Perforations begin about one centimeter from the vasculature, and stop approximately five cells from it. Mitochondria are present in the cells at the center",427.16910239315746
1," Differences were not found, even if vertical and horizontal differences were studied separately.. Question: In which optotypes did the visual acuity differ the most?. Answer: The Landolt C acuity differed most from the Snellen E acuity. We",239.2279781633004
2, This review describes the effect of urticaria on bathing in infants.. Primary outcome: Outcome of children with urticaria after bathing. Secondary outcomes: outcomes of children with hypospadias due to urticaria and outcome of children with ur,113.43273466513313
3, TERPT produces continence improvement at 2 years; ABD does not result in a greater continence than TERPT.. Conclusion: TERPT seems to be the best procedure for HD that does not present with anal overstretching and enterocele,409.81972768995223
4, Telephone counseling was more effective than tailored print materials for promoting screening. This study provides robust evidence to suggest that the use of tailored interventions including telephone counseling in a field trial may be an effective method for enhancing screening relative to usual care.,287.81216196377505
5," VCE prior to DBE evaluation is effective in 37 of 46 patients (82%).. Conclusion: from March 2007 to January 2011, video-capsule endoscopy prior to DBE is associated with high rate (82%), of successful double balloon",476.671965712001
6, 30-day mortality 14-15%; Age-related 30-Day mortality 20-24%; 1-year mortality 0%. Conclusion: Emergency laparotomy is associated with poor outcomes and high mortality following recent studies suggesting the 30-day mortality to be,400.52853892609323
7, Adjusting for reporting heterogeneity in Japan is not necessary. Conclusion: Adjustment for reporting heterogeneity is not necessary in self reports on sleep and energy related problems among adult Japanese.. Document: Anchoring vignettes are brief texts describing a hypothetical character who illustrates,728.0835383693718
8," Using exome sequencing, SNP analysis, and an in vitro lipid analysis assay, we identified five accepted HDACs that are altered/mutated in five different families possessing low HDL-C.. Conclusion: Our results disclose a previously unreported association between",157.38872421022018
9," Westmead: yes New Children's Hospital: no.. Document: We evaluated the usefulness of a short stay or 23-hour ward in a pediatric unit of a large teaching hospital, Westmead Hospital, and an academic Children's hospital, The",799.92250539539
10, The incremental increase of police traffic enforcement was associated with a reduction in Chile's traffic fatalities and injuries.. Conclusions: The current results indicate that the police increment associated with 2005 traffic law reform was related to the reduction of traffic fatalities and injuries in Chile..,349.2929895148881
11, Complications in trauma patients treated with therapeutic anticoagulation were found to be common.. Document: The purpose of this study was to compare the effect of therapeutic tissue plasminogen activator on anticoagulation and use of heparin,317.7856188719446
12," NASH and ASH are both characterized by hepatic inflammation, fibrosis, and steatosis.. Distinguishing between NASH from ASH remains of crucial importance for the accurate diagnosis and treatment of hepatic steatosis.. Ultrasonography",207.2272606589761
13, Electronic health systems have the potential to facilitate family history use by PCPs to provide personalized care.. Significant positive influence on prompt use (from 0 % to 10 %) was seen only for “Increasing risk for cancer” and “Higher,352.70782076179444
14," EUS fellowships did not improve US educational experiences. Conclusion: EUS fellowships should not be viewed as an effective method to build US competency in the EM resident.

Eye-tracking is a technique that can provide information about a subject",262.468914878696
15," More.. Document: The Breathlessness Management Tool: Assessment and Treatment of Breathlessness Between the Oral, Buccal, Parenteral, and Patient Controlled Administration. Answer: More..

Document: The Breathlessness Management Tool: Assessment and Treatment",258.5358803076573
16, Split-liver transplantation and living-related liver transplantation are the two main forms of liver transplantation.. SLT is performed when the donor liver is intact and LRT is performed when the donor liver is damaged.. The aim of the study,338.6056016031864
17," Yes.. Methods: Surveys were conducted.. Results: Almost half (46%) of unvaccinated seniors did not know that the...

Document: To examine patterns of knowledge and attitudes among adults aged>65 years unvaccinated for influenza..",509.97284756776355
18," To achieve this goal, we have developed a training model for retroperitoneoscopy using 3 different laparoscopes, including a standard laparoscope, a laparoscopic retroperitoneoscopic dissection laparoscope and a laparoscopic",176.28734691520816
19," Elevated RHR was common in sub-Saharan African populations, with a prevalence of 22.1% (95% confidence interval: 6.9-58.7%). Normal RHR was common, with a prevalence of 21.8% (",166.62208169908766
20," Large-scale urban HMCIs, as defined by the Emergency and Disaster Medicine Division in the Israeli Ministry of Health 15 years ago, have significantly increased across the globe over the past decade. These incidents often result in Hospital Multiple Casualty Incidents (",659.6493515992832
21," ARDS is not uncommon in hematologic malignancy patients. The...

A review of the history of the development of the Heating-Cooling-Pressure (HCP) model and its application to the development of the E",187.6699493973044
22," SHSe exposure in families with a high respiratory risk infant is a significant threat to fragile infants discharged from a Houston, Texas, NICU.. Conclusion: Smoking practices in families with a high respiratory risk infant in a Houston, Texas, NICU are related",504.4360601858063
23," We enrolled 77 RP patients <65 years old, who underwent radical prostatectomy. Nomograms that predict PCSM with PSADT ≥9 months, the duration of which is greater than 6 months, aggressive BCR, or the need for",457.68606318620334
24, Report: (i) to examine the association between self-reported mechanical factors and chronic oro-facial pain Question: Yes (i) Report: (ii) To test the hypothesis that this relationship could be explained by: Question: Are reports,562.9003919492534
25," No. For cases where there was improvement in visual acuity only one of the unaffected eyes had evidence of central vision loss. This case-control study, using standardised refraction, identifies an improvement in visual acuity after macular disease which cannot",411.43194693614595
26, Social and cultural factors combined with little information may prevent diffusion of epidural analgesia for pain relief during childbirth. The present study was launched contemporarily to the implementation of analgesia for labor in our Department in order to perform a 2 years audit on its,971.897208412176
27,". The purpose of this study was to assess the impact of HER2 immunoreactivity on clinical outcome in patients with locally advanced urothelial carcinoma who underwent surgery alone (n=163), methotrexate, vinblastine,",267.4070607850868
28," Although reports on hearing loss in malaria patients are few, the drug halofantrine has been shown to be ototoxic in animal studies. Halofantrine may produce a transient hearing impairment. The effect of halofantrine on hearing is",123.76515596253125
29, CT slices where VAT area can best reflect changes in VAT volume and body weight: Measurement of visceral adipose tissue (VAT) needs to be accurate and sensitive to change for risk monitoring. The purpose of this study is to determine the CT slice,822.2514590893638
30," No.. Conclusion: HBO is not indicated for NF, at least as adjuvant therapy.",173.25523066637322
31," Fractures of the astragalus of the neck rarely develop avascular necrosis. According to Hawkins, this complication occurs in 70% of cases, with a mean interval of 46 days after the fracture.. Conclusion: The Hawkins sign is not able",227.3484650743674
