,generations,privacy_loss
0," To answer this question, we transplanted yellow and red leaves of lace plants into Petri dishes containing a suspension of mitochondria isolated from salivary glands of insects. Mitochondria isolated from the salivary glands of Tephritid fruit",40.87870579607952
1,"
The Landolt C and Snellen E are two of the most popular methods of evaluating visual acuity. While both acuities have been extensively used worldwide for decades, their accuracy in detecting amblyopia has never been examined.

Study",39.72882288399159
2, There are no reports of syncope and urticaria occurring together in infancy. A bathing-related cause of urticaria may have occurred in this instance..,12.461683534454657
3," In this retrospective study, 80 children with neurologically intact colon underwent ABD or transanal pull-through for Hirschsprung disease at Children’s Hospital of Philadelphia between July 2008 and December 2017. The transanal pull-through",125.6268344791765
4, The risk of cancer occurring between screenings was low in both arms. The two interventions did improve mammography screening but only the telephone counseling intervention was associated with a reduced risk of cancer between screenings. The phone counseling intervention of the trial was associated with a significantly,55.2219569130855
5," Double balloon enteroscopy is safe to use and is found to be efficacious in the treatment of various conditions. However, further studies are necessary to determine the best procedure for use in a community setting.

Conclusions: The authors recommend that",50.92213812121637
6," The 30-day mortality following emergency general surgery laparotomy is higher than following elective laparotomy (0.9% vs 6.0%). After three years, the mortality was also higher for emergency laparotomy patients (14.2",26.733935611795804
7," The results of the analyses using hierarchical multiple regression models showed that adjusting for reporting heterogeneity was not necessary to account for all of the observed association.

Using a disease-specific clinical interview, this study examines the effectiveness of a screening tool for the assessment",78.33271367950415
8," Carotid intima-media thickness (CIMT) is a valuable predictor of future carotid artery intimal thrombosis, stroke, and coronary heart disease. We previously demonstrated that certain mutations in the gene encoding for apol",36.315369271581204
9, This question was answered by the National Hospital Resuscitation Council in 1997.,20.56826555384928
10," Yes, considerable increases in traffic law enforcement were identified in crime-prone areas (e.g., 36.8 percent in the Santiago Metropolitan Region; 15.5 percent in Inacap; 17.4 percent in La Araucanía)",35.59007865167236
11," Yes. This retrospective study of patients underwent traumatic injuries at a Level I trauma center from January 2005 through July 2010 was conducted. Patient demographics, injury mechanism, comorbidities, and perioperative outcomes were examined to determine complications related to the use",24.446635891296935
12," Most of the commonly used laboratory tests to distinguish NASH from ASH, including the liver biopsy, are not easily accessible in routine clinical practice. Further, the severity of liver steatosis may be heterogeneous across the liver, which makes it",34.24144568730536
13," The primary care provider (PCP) is the first contact patients have with a health care system and, as such, plays a key role in screening for the genetic disorders that can make patients more prone to disease. In turn, health care systems seek",23.837226765136297
14," Eight EM residency programs implemented a fellowship in emergency ultrasound (FUSEUS) between 2007 and 2012. Residents completed a survey at program initiation. Residents completed surveys 1, 2, 3, and 4 years later after fellowship initiation. Residents completed surveys at program",62.62746589542736
15, This article describes a study that compares the effectiveness of an electronic PCT device to a conventional oral opioid administration device. The study was conducted in a dedicated palliative care unit at the University of Anhui Medical College Hospital. This study compared the,49.974651975836295
16," The answer to this question is an emphatic, ‘no’. In this era, there is no medical reason to do living-related liver transplantation in children. Liver transplantation is the gold standard for treatment of end-stage liver",59.070914922478494
17," The results of a paper-based survey of questionnaire-completed and downloaded text survey data collected in North Carolina and Oregon indicated that there were not significant differences in knowledge and attitudes toward vaccines among unvaccinated seniors compared to seniors vaccinated for influenza.
",36.928174862146314
18," The use of computerized models of the human body is a very useful tool to teach the technique of retroperitoneoscopy, since it is relatively difficult to visualize the anatomy of this region in a live human being.. In order to further develop the",45.35506274489082
19," In a rural West African population, 12.60% of the population had a resting heart rate >80 beats/min...

Alternative medicine and traditional medicine (AM/TM) are are of great interest in the treatment of cardiovascular disease (C",53.236286107843206
20, We developed a hierarchical multivariate model for predicting the incidence of multiple casualties in a terrorist-related attack. Our model includes the disposition of patients pre-hospital arrival; injury severity profiles; the hospital readiness for treating multiple casualties; and the time of arrival,70.85856251199732
21, Acute respiratory distress syndrome (ARDS) is a life-threatening syndrome that is the most common cause of death in childhood and adolescence with cancer. Patients with ARDS require intensive care management and a high percentage of these patients die. In the present study,21.183295962115025
22, High social isolation was related to increased exposure to secondhand smoke in the home environment in the NICU families. Estimated exposure in living with a smoker was >2.5 x. The infant's home environment was smoke-free. The model aligns,80.47577377685651
23," The use of nomograms to predict prostate cancer recurrence has been shown to correlate with adverse outcomes. It is associated with odds ratios of over 5. Nomograms have been designed to predict BCR. However, the ""more clinically relevant"" outcome is",61.18817522855828
24,"

Main findings

Question: Are reports of mechanical dysfunction in chronic oro-facial pain related to somatisation?. Answer: There was insufficient evidence to answer this question.

From the level of evidence:
Not enough",31.354369948417762
25," No and Yes. The results of a study conducted by the Educational Research Laboratory at the University of Oregon found that; Visual loss produced by amblyopia is not permanent. In the long term, visual deterioration caused by amblyopia or strabism",33.18935904516592
26," the standard of effective analgesia reachable in all women would require adequate local anesthesia coverage and strong epidural analgesia coverage. For effective anesthesia in women with low birth weight, the average epidural analgesia coverage should be greater than 50%, with the",28.01271011043322
27," HER2 immunoreactivity alone is not a predictive factor for the clinical outcome in locally advanced urothelial carcinoma patients. The complete response rate after adjuvant M-VEC therapy was 13.3% for HER2 positive, 72",11.300068008661775
28," Based on the data available, there are no reports of an ototoxic effect of halofantrine in humans. The ototoxic effect of halofantrine has not been studied in invertebrate models. Please refer to the Material Safety",26.82273693526901
29," Conclusions: The accuracy of the study findings is dependent on the intensity of the scanning beam.

Derived from the subcutaneous fat, visceral adipose tissue (VAT) is characterized by insulin resistance, diabetes, hypertension, and dys",51.10329769488223
30," The proposed answer is No.

Question: Hospitilization of patients with acute necrotizing fasciitis (ANF) and their medical records demonstrate that the standard of care is surgical debridement, systemic antibiotics, and bed",55.210208303439444
31," The sign of the Hawkins describes a 15 to 20 degree flexion of the neck of the astragalus. In the vast majority of cases, when this sign is observed, the fracture is limited and the fracture will not produce necrosis of the",62.35259491653404
32," The general surgery rotation is not mandatory in the clerkship.

The General Surgery Residency option is a dual-degree program that combines a residency in surgery with a master’s degree in health care policy, management and leadership. This program",39.44518801595083
33," The thesis is designed to study the effects of acupuncture on patients suffering from speech impairment after a number of phonotraumatic lesions, including stroke, vocal cord paralysis and laryngectomy.

The included studies are:
1. The",31.26095538627083
34, Forty-six patients aged 80 or older were hospitalised with aneurysmal subarachnoid hemorrhage between 2013 and 2016. The diagnosis of aneurysmal subarachnoid hemorrhage was made with computed tomography angi,36.77636969442005
35," Yes, there are significant differences in uptake of the system between practices with a long history of IT use and practices with a recent history of IT use. Practices with a long history of IT use are more likely to be using the system to capture data,",47.37075111933319
36," Tumor volume was a strong predictor of survival in well differentiated HCC. Also, the correlation between HCC cell's gene expression and prognosis was negative for all patients.",29.712162037962877
37," Of the 7,764 patients seen for Pap smear recurrence, 7,305 consented to take part in a follow-up study. Of these, 55% of women and 31% of men followed the recommendations regarding follow-up visits.",33.15862972528669
38," Using direct microscopic counting, pollen distribution was investigated in Beziers, France in September 2016 using a focus on the identification of three main pollen groups: conifers (Pterocarpus spp.), grasses and other (Ligust",23.696710544399053
39," We retrospectively reviewed the medical records of patients who underwent FDG-PET in our hospital from October 2000 to May 2011. The diagnosis of cervical cancer was determined by biopsy of lymph node or cervical smears, and the presence of diabetes mellitus",41.11428601453936
40, The purpose of our study was to investigate the biomechanical and wound healing characteristics of corneal grafts after excimer laser keratorefractive surgery (ELKRS) using a novel method comprising surface micro-computed tomography (,8.73476824030988
41, Calculation of local recurrence rate and the need for adjuvant radiotherapy remain important issues for those treating recurrent rectal cancer. The concern is that radiation to the primary rectal cancer may be detrimental to local outcome after pelvic exenteration.,16.625130927348444
42," The current study aimed to investigate whether a surgeon could detect the early stages of lymphedema reliably from a simple circumferential measurement, and to investigate whether this method was effective in comparison with the normal limb volume measurement.

Methods: A",61.61527061189932
43, A “global” approach improved outcomes as compared with “separate” management in patients with synchronous colorectal cancer with liver metastases....,52.818108676953784
44, The results of a recent study by Imprinted Eye Tracking (IET) demonstrated that the motion perception in schizophrenia patients is not different from that in healthy people.,19.704872494677126
45, This is a case report of a transgastric (oral) endoscopic splenectomy performed in a pig model. The authors performed a single splenectomy through the oral cavity and obtained a successful splenectomy via an endoscope. The,65.47011619590583
46," Yes, it is always dangerous. It is one of the most dangerous types of gangrene which is caused by a bacterial infection in a deep, subcutaneous layer that's permeated by blood vessels. Fournier gangrene happens when the bacteria",40.443131277050625
47," It is possible to implant kidneys from elderly donors in young recipients. The results of transplantation of kidneys from elderly donors into young recipients are encouraging.

University of Illinois Urbana

This report that received worldwide impact is the most visited doctoral",47.53892986702266
48," No.

Pilot Study to Gather Data on the Health Status of Low-Income and Minority Children and Young Adults in Miami-Dade County. (1999, August).

Report: Gives data on the percentage of children",44.30940298866803
49, The most widely used preoperative screening tool for carotid artery stenosis is performed by the 'gold standard' of carotid duplex ultrasonography (CDUS). This test has been shown to be feasible in both preoperative and intra,42.55623569902346
50," Correct

Question:

During gastric cancer surgery, where does the tumor end up?

In normal stomach the small bowel is attached to the stomach via the pylorus.

Where does the tumor try to go if it",47.31732049339132
51," No, not in our study. This is justified by the fact that in the group with the least severe injury (Group 1), the superficial layers of the TFCT were the main cause of HO (Table 2), as they had the highest incidence of",63.59217969642221
52," There is no strong evidence that statins improve outcome after stroke, but in the largest and most rigorous study conducted so far, statins were associated with fewer deaths and a higher probability of being discharged home from hospital compared with treatment with placebo..

",25.32540302443109
53, Yes. The positive association between participant information sheets with the colour of the font suggests the importance of attention to detail for the design of successfull intervention information leaflets. Practical implications: It is important to design PISs for health interventions with high read,87.08973220190478
54," In the course of a study, 1,517 children with thoracic and abdominal trauma were evaluated at the trauma center and in the pediatric emergency unit during a 5-year period. 6.6% of this group was affected by sternal fracture",31.965057235760202
55," Approximately 20% of women experience a decrease in sexual desire, leading to a range of treatment options. The correlation of these treatment options with androgen levels and serum testosterone levels is unclear. The aim of this study was to investigate the effect of androgen",73.05386094176932
56," The use of immediate breast reconstruction among postmenopausal women with breast cancer has been associated with a decreased risk of distal axillary axillary recurrence, progression to breast cancer, and all-cause mortality but also with an increased risk of breast cancer",37.468723774834636
57," HPV is a risk factor for pterygium. First, HPV is an important cause of pre-cancerous lesions of the oropharynx called warts. Second, HPV is a major cause of cervical cancer. Third, the ptery",69.36925852258746
58," No. PRISM cannot predict length of PICU stay. PRISM cannot predict length of PICU stay. Length of PICU stay is related to a variety of factors, including comorbidities, demanding ventilation, and other factors",33.73411512470552
59, No. Predilatation of the aortic stenosis by stopping the blood flow through the stenosis in order to avoid embolization is crucial. The risk of embolization of the valve prosthesis into the cardiac tissue is significantly higher,45.158549742149894
60," autoerotic asphyxiation is a practice that is not infrequently performed by adolescents to induce feelings of euphoria or excitement..

not uncommon and can lead to unintended death..

This study addresses autoerotic asphyx",97.1829466070391
61," The impact of comorbidity on the course of depression and its outcome is unclear. Among a cohort of 8-16 year olds: 1) At baseline, alcohol use disorder was associated with greater depressive and affective symptoms (ie, anxiety,",32.88859556741982
62, To characterize the use and delivery of cough and cold medicines in children younger than 6 years old after FDA warnings.. Our findings suggest that parents of children <6 years old and their health care providers still perceive significant risks for adverse events associated with cough and cold,130.20626606806806
63," No, instructing lay persons to operate an LMAS with 4 diagrams and no verbal communication can be a difficult and challenging task. The students of the study had experienced difficulties in understanding the instructions and, therefore, they were not able to successfully operate the",132.6603987918807
64," The CLB-BM method has been used to measure pupil size in trained persons. The accuracy of CLB-BM was investigated in relation to two different clinical measurements, i.e. CIP measurements using a slit lamp and pupil diameter measurements by",86.29616782833993
65," Male circumcision is a widespread procedure. This is based on the fact that, it is considered beneficial toward the immunological protection of the child against infections of the genital mucosa. In addition, the circumcision is a hormonal effect on the activity of male genital",16.62332775779513
66," No. CT and CT/hemachancography are feasible and safe methods for diagnosing acute diverticulitis. However, CT can be performed only in cases of severe recurrent diverticulitis or peritoneal disease.. The authors believe that",84.6423158729297
67," Yes, they do.

Question: Does the change in cognition with age predict the eventual diagnosis of dementia?. Answer: Yes, it does.",29.963518507425047
68," Simultaneous use of an endoscope does not significantly affect the rate of ventriculoperitoneal shunts infected with Clostridium difficile or other pathogens. However, concurrent endoscope use did increase the likelihood of ventricul",24.161890820183267
69," The perception of body size perception is
very similar among children, parents, and physicians.

Text: The article looks at two aspects of the body image of children, its perception by parents, children, and physicians.

Perception by",34.6169652375968
70, No. The children for whom the training was indicated did not differ in their reading and writing abilities from children for whom no special training was indicated. The researchers concluded that phonological awareness training is not indicated as a routine technique in preschool children.,61.80502611877583
71," Appropriate application of (antimicrobial) drugs is recommended when the term ‘multiple sclerosis’ is mentioned. This may result in several described important features but the crowd of such cases is still small.

Among the most important findings is",17.32887302888163
72, The results shown in the current study show that in vitro combinations of 2-methoxyestradiol with MAb-Erlotinib in human ovarian cancer cells resulted in an additive inhibitory effect on cell growth and a strong anti-ang,73.74385588771409
73," yes.

This novel method of assessing joint line is based on a simple eye movement task. Participants were asked to identify the JL of the contralateral knee in a series of aligned radiographs using a keyboard and mouse setup. The accuracy",71.48394188949699
