,generations,privacy_loss
0," To determine that mitochondria play a role in remodelling lace plant leaves during programmed cell death, a CsA-mediated perforation model was compared.",116.06478106790908
1," Predictors of strabismus amblyopia, that is, the distance from the eyes to the visual axis, are related to the distance from the eyes to the center of the strabismus eye. Higher astigmatism, more conj",104.74626812418717
2," It is proposed that the syncope observed in infants during bathing is due to a condition which is related to the same biological processes as the urticaria of the adult. This condition is called ""aquagenic urticaria"". These conditions are a",103.37783262221397
3," yes..

Abstract: The most common type of esophageal atresia is referred to as irritable esophageal mucopolysaccharidosis (IEEMS). The major cause of IEEMS is malabsorption of intestinal",47.38402719177158
4," After 3 years of complementary interventions, women with the greatest benefit (73% vs 64%) from tailored telephone counseling were on schedule for mammograms at 12 months. Among women with the lowest benefit (59% vs 45%), tailored print materials were more effective",147.878495408732
5," The results of the present investigation suggest that the DBE procedure is very effective in community settings, where shortening of the procedure can have a significant impact on mortality. Furthermore, the good symptom control of patients in primary care settings may be offset by the",79.25971014504266
6," 30-Day mortality is high compared to any other surgical procedure. In recent studies, the 30-day mortality was 14-15% in older patients, 15% in younger patients and has been reported to be significantly higher than that of other general surgeries",142.73839329207655
7," In Japan, self-reporting heterogeneity is common in sleep-related problems. In many cases, however, a sufficient amount of reporting heterogeneity could not be detected by the CHOPIT model. In addition, the limited population sample size in this study makes",94.72853699019484
8," No. In a 1:2 case-control study of sex and age-related (+/-5 y) subjects (n=114), cIMT was nearly identical between cases (0.66+/-0.17 cm) and controls (",556.4873293526479
9, Many factors go into development of any form of quality improvement and this is not a new topic. It has been recognized that some medical specialties may require a shift from a more traditional emergency management approach to a shorter period of time following discharge. The objective,53.22574979017457
10," A non-parametric test of hypothesis using dummy variables suggests that police enforcement had no significant effect on traffic fatalities and severe injuries, but there is a 21% increase in the percentage of traffic tickets issued compared to the 2004-2007 period. Only 18",97.43936079026706
11," According to this study, therapeutic anticoagulation is safe in trauma patients. This is an important finding, since deep venous thrombosis is the most frequent major complication of therapeutic anticoagulation in adults.Source: Eurek",145.2880177606886
12," These findings suggest that routine laboratory parameters, such as the MCV, AST/ALT ratio and age, can be valuable in initial classification of nonalcoholic steatohepatitis when a biopsy cannot be obtained..",114.86653380251002
13, No. Question: Prompting Primary Care Providers about Increased Patient Risk As a Result of Family History: Does It Work?. Answer: No. Question: Prompting Primary Care Providers about Increased Patient Risk As a Result of Family History: Does,72.88764423498179
14," No significant difference in performance across programs with and without EUS fellowships.

Abstract:

A retrospective statistical analysis was conducted to evaluate the impact of the obstetrics-gynecology residency program, a modified continuation of the obstet",107.04263825574398
15," This study found that opioid PCT provided breathlessness symptom control in patients with advanced cancer. The activity of opioid PCT did not differ from placebo, but there was a significant difference in the change in the baseline rating scale of current breathlessness.P",167.09023494672357
16," No, there is no longer a need for living-related liver transplantation in children.

Document: The burden of liver diseases and disorders in the Indian Subcontinent countries: a review of the cohort study on patients with liver disease and its",93.29303200345838
17," Only a low-risk subset, 60% of Potentials and 67% of Misinformeds, considered themselves to be in a low risk group. Clusters of adults aged >65 years with influenza-related knowledge and attitudes were: 1)",169.1023813900023
18, Are there models to teach and practice retroperitoneoscopic nephrectomy?.,59.113902752367636
19, This study provides evidence that elevated resting heart rate is associated with CVD.,56.84371555955746
20," The sample study if indicative of a large-scale urban attack on civilian population, has increased over time and led to larger number of casualties. One-third of the HMCIs occur in major cities, and this study suggests that most of these attacks",134.04956351817913
21," Rapid deterioration of lung function, PEEP ≥ 4 mm Hg, and negative end-expiratory pressure (PEEP) were the early-stage predictors of death with ARDS. Mean lung volume (LVV) was over 4 L",200.99219641752035
22, SHSe has been linked with adverse health outcomes throughout life. Secondhand smoke exposure (SHSe) in infants discharged from an NICU may represent both a medical risk and an additional stressor that can be an additional cause for depression. Please see http,102.57696161563533
23," Yes, they do.

The technology-neutral definition of the endpoints of prostatectomy (PCM) and non-surgical transurethral resection of the prostate (TURP) is now quite generalized and includes a",69.3594098070834
24," This association was not significant. Question: Is it possible that chronic oro-facial pain is associated with somatisation, but is only examined by a secondary analysis that removes the effect of mechanical factors?. Answer: No.

Abstract",114.17136750110224
25, No. Evidence of amblyopia may not be as obvious as some authors would imagine. It is often the case that amblyopic eyes show some degree of loss of visual acuity which is not immediately apparent.13 In other words the visual ac,86.42313437630273
26," The standard of pain relief reached by epidural analgesia was not reachable in all women. The study found that there was only slight increase of VAS time course in the last trimester, although a reduction was observed by mothers and care givers",103.06133556662698
27," HER2 immunoreactivity was significantly associated with PFS and OS in patients with adjuvant M-VEC chemotherapy.

Multi-target therapy has become the standard of care for treating lung cancer in squamous cell carcinoma, although evidence",188.28001827425734
28," Between a toxic dose (500 mg) and a non-toxic dose (100 mg), the ototoxic dose is about half of the toxic dose. This effect is related to the number of ototoxic cells.

Abstract: The",109.05847358993348
29," Yes. Results : The maximum difference of VAT area between low, medium and high slice levels was reconciled with core body weight change over a 1 year period.

Measurement of visceral adipose tissue (VAT) needs to be accurate and",229.10710009763397
30," Hyperbaric oxygenation therapy has been shown to be an effective adjuvant therapy for NF. The induction of hyperbaric oxygenation therapy in NF is not recommended. Thus, the benefit of HBO as an adjuvant therapy for NF remains",132.65934940757256
31," Yes.

Background: The aim of this study was to examine the relationship between traumatic injury and the incidence of osteoporosis after effects of surgical exploration within the lateral thyroid notch.Methods: A total of 398 patients: patients who had undergone",50.45959555627598
